Date,AAPL,AMZN,GOOGL,IBM,MSFT,NVDA
2014-03-12,16.80118179321289,18.531999588012695,30.06895637512207,112.79035186767578,32.161685943603516,0.43388161063194275
2014-03-13,16.61457061767578,18.57550048828125,29.61467170715332,111.38520812988281,31.84232521057129,0.420145183801651
2014-03-14,16.42797088623047,18.687000274658203,29.209697723388672,110.36156463623047,31.682666778564453,0.42203983664512634
2014-03-17,16.492151260375977,18.75200080871582,29.690385818481445,112.54203033447266,31.97679901123047,0.42203983664512634
2014-03-18,16.638059616088867,18.938499450683594,30.16758155822754,113.14774322509766,33.23737716674805,0.4319869577884674
2014-03-19,16.6336669921875,18.661500930786133,29.86846351623535,111.87577056884766,33.0020637512207,0.43956565856933594
2014-03-20,16.55352210998535,18.44849967956543,29.816410064697266,113.80790710449219,33.89287185668945,0.4398024380207062
2014-03-21,16.68408203125,18.0310001373291,29.46473503112793,113.06290435791016,33.7500114440918,0.4390919804573059
2014-03-24,16.881959915161133,17.592500686645508,28.839345932006836,114.0198974609375,34.035743713378906,0.43696045875549316
2014-03-25,17.063556671142578,17.73550033569336,28.85902214050293,118.13248443603516,33.90128707885742,0.43696045875549316
2014-03-26,16.900436401367188,17.170499801635742,28.19278907775879,116.6667251586914,33.43907165527344,0.42701348662376404
2014-03-27,16.82779312133789,16.923500061035156,27.7522029876709,114.9769058227539,33.07770538330078,0.4213293492794037
2014-03-28,16.809005737304688,16.914499282836914,27.898401260375977,115.3523941040039,33.86766815185547,0.42393457889556885
2014-03-31,16.805248260498047,16.818500518798828,27.7579288482666,116.58799743652344,34.44753646850586,0.42417144775390625
2014-04-01,16.95897674560547,17.149499893188477,28.265514373779297,117.80541229248047,34.80889892578125,0.4416971504688263
2014-04-02,16.987157821655273,17.097999572753906,28.2707462310791,117.23001861572266,34.75007629394531,0.4388551414012909
2014-04-03,16.869430541992188,16.680999755859375,28.439035415649414,116.70916748046875,34.4643440246582,0.44359180331230164
2014-04-04,16.651203155517578,16.149999618530273,27.132780075073242,116.1518783569336,33.50628662109375,0.42985549569129944
2014-04-07,16.389759063720703,15.887999534606934,26.90287971496582,117.81752014160156,33.447471618652344,0.43127647042274475
2014-04-08,16.388835906982422,16.353500366210938,27.742862701416016,117.0725326538086,33.464290618896484,0.4466707706451416
2014-04-09,16.60424041748047,16.590499877929688,28.217092514038086,119.10157012939453,34.01053237915039,0.446196973323822
2014-04-10,16.390085220336914,15.855500221252441,27.204437255859375,118.52010345458984,33.07770538330078,0.4353027045726776
2014-04-11,16.268909454345703,15.58650016784668,26.760061264038086,118.22334289550781,32.9516487121582,0.4291449189186096
2014-04-14,16.333723068237305,15.795499801635742,27.130290985107422,119.78601837158203,32.92643356323242,0.43388161063194275
2014-04-15,16.21725082397461,15.803999900817871,27.30445671081543,119.33174133300781,33.405460357666016,0.43696045875549316
2014-04-16,16.25012969970703,16.18400001525879,28.060842514038086,118.95621490478516,33.95170974731445,0.4379078149795532
2014-04-17,16.435794830322266,16.245500564575195,27.03773307800293,115.0859146118164,33.62395095825195,0.43956565856933594
2014-04-21,16.63085174560547,16.543500900268555,26.840179443359375,116.4547348022461,33.56513214111328,0.4431184232234955
2014-04-22,16.647445678710938,16.465999603271484,27.145219802856445,116.38206481933594,33.60715103149414,0.4469076991081238
2014-04-23,16.429841995239258,16.229000091552734,26.747621536254883,116.12770080566406,33.355018615722656,0.4521178901195526
2014-04-24,17.776796340942383,16.857500076293945,26.594850540161133,115.21310424804688,33.497894287109375,0.4561440944671631
2014-04-25,17.907358169555664,15.191499710083008,26.030550003051758,114.85575866699219,33.5399055480957,0.44359180331230164
2014-04-28,18.600872039794922,14.829000473022461,26.024578094482422,116.98168182373047,34.346683502197266,0.4416971504688263
2014-04-29,18.54576873779297,15.019000053405762,26.688901901245117,118.17488861083984,34.04414749145508,0.44264456629753113
2014-04-30,18.475624084472656,15.206500053405762,26.61674690246582,118.9986343383789,33.95170974731445,0.43743419647216797
2014-05-01,18.51915168762207,15.394499778747559,26.798377990722656,117.21793365478516,33.615543365478516,0.4398024380207062
2014-05-02,18.5535888671875,15.400500297546387,26.566486358642578,115.95201873779297,33.355018615722656,0.4364868402481079
2014-05-05,18.815963745117188,15.5024995803833,26.63913917541504,115.84302520751953,33.13652420043945,0.4412235617637634
2014-05-06,18.610889434814453,14.869000434875488,26.004175186157227,115.09800720214844,32.82557678222656,0.43222376704216003
2014-05-07,18.54576873779297,14.635499954223633,25.776763916015625,115.32341766357422,33.12812423706055,0.43269744515419006
2014-05-08,18.512704849243164,14.416000366210938,25.88474464416504,115.08582305908203,33.31301498413086,0.4381445646286011
2014-05-09,18.435571670532227,14.612000465393066,26.20570945739746,115.79862213134766,33.22896194458008,0.4274870455265045
2014-05-12,18.665096282958984,15.142999649047852,26.79340171813965,117.31554412841797,33.5903434753418,0.44003933668136597
2014-05-13,18.69437026977539,15.232000350952148,26.948162078857422,117.08403778076172,34.20814895629883,0.43293434381484985
2014-05-14,18.69783592224121,14.880999565124512,26.593358993530273,114.97006225585938,34.05583190917969,0.4286712408065796
2014-05-15,18.538835525512695,14.759499549865723,26.330116271972656,113.59326934814453,33.5141716003418,0.42630285024642944
2014-05-16,18.81244659423828,14.885000228881836,26.2893123626709,113.95877075195312,33.70881271362305,0.42535561323165894
2014-05-19,19.035348892211914,14.838000297546387,26.81330680847168,113.92225646972656,33.6411247253418,0.4390919804573059
2014-05-20,19.03913688659668,15.059499740600586,26.89093589782715,112.63681030273438,33.58187484741211,0.4339766800403595
2014-05-21,19.089506149291992,15.250499725341797,27.35422134399414,113.55059051513672,34.1489143371582,0.4339766800403595
2014-05-22,19.119728088378906,15.245499610900879,27.640350341796875,113.11807250976562,33.93733215332031,0.4358799457550049
2014-05-23,19.335712432861328,15.612000465393066,28.05586814880371,113.27649688720703,33.954254150390625,0.4399246871471405
2014-05-27,19.697795867919922,15.541000366210938,28.606733322143555,112.56978607177734,34.01350021362305,0.4477762281894684
2014-05-28,19.64678192138672,15.508000373840332,28.386783599853516,111.5341567993164,33.86116027832031,0.4515831768512726
2014-05-29,20.00476837158203,15.689000129699707,28.39225959777832,111.94841003417969,34.14044952392578,0.4508693516254425
2014-05-30,19.92983055114746,15.6274995803833,28.44649887084961,112.31392669677734,34.648231506347656,0.4520590305328369
2014-06-02,19.792875289916992,15.442000389099121,28.082738876342773,113.1241455078125,34.52129364013672,0.45063135027885437
2014-06-03,20.07278060913086,15.35949993133545,27.593576431274414,112.31999969482422,34.0981330871582,0.448728084564209
2014-06-04,20.30198097229004,15.33899974822998,27.556255340576172,112.40531921386719,34.123512268066406,0.4492039084434509
2014-06-05,20.381635665893555,16.178499221801758,28.112096786499023,113.30084228515625,34.876731872558594,0.4511072337627411
2014-06-06,20.32558822631836,16.48349952697754,28.16683578491211,113.53845977783203,35.10525894165039,0.4527727961540222
2014-06-09,20.650835037231445,16.375,28.400718688964844,113.4470443725586,34.927520751953125,0.4532485902309418
2014-06-10,20.77204704284668,16.620500564575195,28.279796600341797,112.27127838134766,34.7921142578125,0.45562779903411865
2014-06-11,20.686098098754883,16.760000228881836,28.239986419677734,111.02849578857422,34.58051681518555,0.46157604455947876
2014-06-12,20.340084075927734,16.295499801635742,27.841890335083008,110.40101623535156,34.34356689453125,0.4644310772418976
2014-06-13,20.117481231689453,16.313499450683594,27.884185791015625,111.21736907958984,34.8936653137207,0.4649069011211395
2014-06-16,20.320240020751953,16.381000518798828,27.483604431152344,111.0894546508789,35.1221923828125,0.4634793996810913
2014-06-17,20.29379653930664,16.2810001373291,27.400001525878906,111.03462219238281,35.27451705932617,0.46657246351242065
2014-06-18,20.31583595275879,16.7189998626709,27.899612426757812,111.85095977783203,35.24912643432617,0.4660966396331787
2014-06-19,20.24530601501465,16.350000381469727,28.115083694458008,111.37577056884766,35.13062286376953,0.45538997650146484
2014-06-20,20.035934448242188,16.209999084472656,28.191219329833984,110.60201263427734,35.27451705932617,0.4503934383392334
2014-06-23,20.018299102783203,16.36199951171875,28.577871322631836,110.96147918701172,35.536865234375,0.4451592266559601
2014-06-24,19.897085189819336,16.20800018310547,28.490785598754883,110.19391632080078,35.3337516784668,0.4382592737674713
2014-06-25,19.914722442626953,16.371999740600586,29.157102584838867,110.09637451171875,35.57073211669922,0.44277989864349365
2014-06-26,20.03372573852539,16.284500122070312,29.099376678466797,109.88317108154297,35.30835723876953,0.4368317127227783
2014-06-27,20.27175521850586,16.228500366210938,29.145158767700195,110.69955444335938,35.75691223144531,0.4373076260089874
2014-06-30,20.48113250732422,16.23900032043457,29.094398498535156,110.43148040771484,35.291446685791016,0.4411143362522125
2014-07-01,20.611160278320312,16.61949920654297,29.433778762817383,113.52621459960938,35.435306549072266,0.4461107850074768
2014-07-02,20.602346420288086,16.642499923706055,29.39844512939453,114.7690658569336,35.460693359375,0.44444534182548523
2014-07-03,20.72356605529785,16.874500274658203,29.51289939880371,114.85430145263672,35.37607192993164,0.4484900236129761
2014-07-07,21.151126861572266,16.677499771118164,29.39745330810547,114.55582427978516,35.536865234375,0.4449211657047272
2014-07-08,21.01447868347168,16.190500259399414,28.782394409179688,114.0562744140625,35.3591423034668,0.44135239720344543
2014-07-09,21.02329444885254,16.49850082397461,29.029212951660156,114.78732299804688,35.266048431396484,0.45467615127563477
2014-07-10,20.946157455444336,16.395999908447266,28.864002227783203,114.34867858886719,35.28297805786133,0.45229679346084595
2014-07-11,20.98583221435547,17.309999465942383,29.19293212890625,114.5314712524414,35.621498107910156,0.4532485902309418
2014-07-14,21.256916046142578,17.766000747680664,29.57162094116211,115.66455841064453,35.663814544677734,0.4589588940143585
2014-07-15,21.00787353515625,17.722000122070312,29.511905670166016,114.82997131347656,35.926185607910156,0.4608621895313263
2014-07-16,20.88885498046875,17.795000076293945,29.390485763549805,117.1876220703125,37.3056755065918,0.4603862762451172
2014-07-17,20.516393661499023,17.622499465942383,28.90281867980957,117.26680755615234,37.68650817871094,0.45919668674468994
2014-07-18,20.81171989440918,17.933000564575195,30.11153793334961,117.27289581298828,37.82191848754883,0.4387352168560028
2014-07-21,20.70372772216797,17.988000869750977,29.779626846313477,116.26768493652344,37.948875427246094,0.44135239720344543
2014-07-22,20.875633239746094,18.04199981689453,30.03490447998047,118.2415542602539,37.9404182434082,0.4394489526748657
2014-07-23,21.420000076293945,17.906999588012695,30.115520477294922,117.96131896972656,37.9742546081543,0.4301697611808777
2014-07-24,21.384742736816406,17.930500030517578,30.007036209106445,118.94213104248047,37.57648849487305,0.43088361620903015
2014-07-25,21.525793075561523,16.20050048828125,29.76171112060547,118.43037414550781,37.661128997802734,0.4232698678970337
2014-07-28,21.82332420349121,16.02050018310547,29.808486938476562,119.27107238769531,37.212581634521484,0.42160436511039734
2014-07-29,21.682268142700195,16.0,29.55619239807129,118.53396606445312,37.14487838745117,0.42303207516670227
2014-07-30,21.631580352783203,16.125499725341797,29.630338668823242,118.18672180175781,36.882511138916016,0.4301697611808777
2014-07-31,21.0695743560791,15.649499893188477,28.83962059020996,116.76727294921875,36.527061462402344,0.4163702130317688
2014-08-01,21.186382293701172,15.352999687194824,28.543535232543945,115.23204803466797,36.273170471191406,0.4208906590938568
2014-08-04,21.067367553710938,15.682499885559082,28.974971771240234,115.53054809570312,36.704795837402344,0.41993892192840576
2014-08-05,20.963794708251953,15.616000175476074,28.52064323425293,113.98313903808594,36.459354400634766,0.4201768934726715
2014-08-06,20.92852020263672,15.694499969482422,28.58782386779785,113.9647445678711,36.17162322998047,0.4197010099887848
2014-08-07,20.92631721496582,15.572500228881836,28.45446014404297,112.94135284423828,36.586307525634766,0.41541847586631775
2014-08-08,20.983903884887695,15.84000015258789,28.759502410888672,114.36922454833984,36.560916900634766,0.4520590305328369
2014-08-11,21.260761260986328,15.916500091552734,28.72516441345215,114.88398742675781,36.560916900634766,0.4496796727180481
2014-08-12,21.256330490112305,15.965999603271484,28.46988868713379,114.80433654785156,36.831729888916016,0.4496796727180481
2014-08-13,21.53762435913086,16.31399917602539,29.08892822265625,115.17813873291016,37.3056755065918,0.45229679346084595
2014-08-14,21.595211029052734,16.660499572753906,29.093406677246094,115.13524627685547,37.46648025512695,0.44730040431022644
2014-08-15,21.701528549194336,16.681499481201172,29.046628952026367,114.828857421875,37.90657043457031,0.45301058888435364
2014-08-18,21.9628849029541,16.726499557495117,29.49399185180664,116.04219818115234,38.17738723754883,0.45919668674468994
2014-08-19,22.266326904296875,16.756500244140625,29.713441848754883,116.47730255126953,38.60319519042969,0.46290090680122375
2014-08-20,22.27518081665039,16.788999557495117,29.628847122192383,116.49567413330078,38.279571533203125,0.46003320813179016
2014-08-21,22.27739715576172,16.64550018310547,29.480056762695312,117.18816375732422,38.50950241088867,0.45573148131370544
2014-08-22,22.441301345825195,16.579500198364258,29.48602867126465,116.6856689453125,38.449893951416016,0.45597055554389954
2014-08-25,22.490026473999023,16.701000213623047,29.387998580932617,117.14530181884766,38.466922760009766,0.4566875100135803
2014-08-26,22.346054077148438,17.09149932861328,29.266080856323242,118.26673889160156,38.33066177368164,0.4648127853870392
2014-08-27,22.62070083618164,17.159000396728516,29.01129722595215,117.813232421875,38.2114372253418,0.4595552682876587
2014-08-28,22.647289276123047,17.000999450683594,28.87793731689453,117.66002655029297,38.21996307373047,0.4633788466453552
2014-08-29,22.702661514282227,16.95199966430664,28.97945213317871,117.84388732910156,38.688331604003906,0.4648127853870392
2014-09-02,22.879852294921875,17.118999481201172,29.291460037231445,117.39038848876953,38.39879608154297,0.4660075902938843
2014-09-03,21.914155960083008,16.950000762939453,29.33574676513672,117.62938690185547,38.2880859375,0.47030913829803467
2014-09-04,21.732532501220703,17.297500610351562,29.515884399414062,116.85112762451172,38.54356002807617,0.4786734879016876
2014-09-05,21.92080307006836,17.319000244140625,29.746782302856445,117.16976165771484,39.09710693359375,0.47723954916000366
2014-09-08,21.78569793701172,17.117000579833984,29.938364028930664,116.52021789550781,39.57401657104492,0.47293800115585327
2014-09-09,21.703744888305664,16.487499237060547,29.45766258239746,116.42828369140625,39.82097625732422,0.4669634997844696
2014-09-10,22.370420455932617,16.566499710083008,29.52981948852539,117.378173828125,39.88909912109375,0.4686363637447357
2014-09-11,22.465669631958008,16.525999069213867,29.414867401123047,117.48845672607422,40.025360107421875,0.4638567566871643
2014-09-12,22.516603469848633,16.559499740600586,29.105846405029297,117.21879577636719,39.7698860168457,0.45692646503448486
2014-09-15,22.509958267211914,16.194499969482422,28.943622589111328,117.54358673095703,39.378135681152344,0.45071297883987427
2014-09-16,22.33940887451172,16.38800048828125,29.298921585083008,118.24835968017578,39.82097625732422,0.4574044346809387
2014-09-17,22.498886108398438,16.200000762939453,29.52334976196289,118.15030670166016,39.61659240722656,0.4576432704925537
2014-09-18,22.54540252685547,16.25,29.721403121948242,118.73245239257812,39.752845764160156,0.4645736515522003
2014-09-19,22.361562728881836,16.56599998474121,30.12596893310547,118.8856430053711,40.46818161010742,0.45597055554389954
2014-09-22,22.383710861206055,16.225000381469727,29.721403121948242,118.34026336669922,40.07645797729492,0.4514300227165222
2014-09-23,22.733667373657227,16.181499481201172,29.418350219726562,117.42716979980469,39.65065383911133,0.44951823353767395
2014-09-24,22.536537170410156,16.410499572753906,29.778629302978516,117.85002899169922,40.093482971191406,0.45214688777923584
2014-09-25,21.677169799804688,16.096500396728516,29.12326431274414,115.82769012451172,39.20781326293945,0.442348837852478
2014-09-26,22.315048217773438,16.160499572753906,29.2551326751709,116.47120666503906,39.522918701171875,0.44330471754074097
2014-09-29,22.17329978942871,16.090999603271484,29.250652313232422,116.21380615234375,39.54845428466797,0.4425877630710602
2014-09-30,22.315048217773438,16.121999740600586,29.2805118560791,116.33026123046875,39.480342864990234,0.4409148693084717
2014-10-01,21.967317581176758,15.873000144958496,28.84360122680664,114.70012664794922,39.0886116027832,0.4366132915019989
2014-10-02,22.126781463623047,15.920499801635742,28.905803680419922,114.54082489013672,38.9693603515625,0.43470144271850586
2014-10-03,22.06476593017578,16.136999130249023,29.17302703857422,115.6194076538086,39.250396728515625,0.4356573522090912
2014-10-06,22.06476593017578,16.110000610351562,29.249160766601562,115.84606170654297,39.250396728515625,0.4330286681652069
2014-10-07,21.8720703125,15.848999977111816,28.568416595458984,113.80545043945312,38.773502349853516,0.42848801612854004
2014-10-08,22.326122283935547,16.135000228881836,29.04812240600586,116.04219818115234,39.8380012512207,0.43637436628341675
2014-10-09,22.374855041503906,15.768500328063965,28.40469741821289,114.24051666259766,39.04601287841797,0.42801007628440857
2014-10-10,22.310623168945312,15.569499969482422,27.62741470336914,113.94024658203125,37.49610137939453,0.40267834067344666
2014-10-13,22.10684585571289,15.322500228881836,27.107898712158203,112.4633560180664,37.172481536865234,0.40124446153640747
2014-10-14,21.8720703125,15.415499687194824,27.3039608001709,112.63492584228516,37.24060821533203,0.4105645716190338
2014-10-15,21.60407257080078,15.298500061035156,26.907855987548828,111.37871551513672,36.80630111694336,0.4167781472206116
2014-10-16,21.320568084716797,15.142999649047852,26.718259811401367,110.2082290649414,36.397544860839844,0.4170170724391937
2014-10-17,21.632863998413086,15.182000160217285,26.024080276489258,111.5625228881836,37.155460357666016,0.41630011796951294
2014-10-20,22.095779418945312,15.310500144958496,26.492341995239258,103.62664031982422,37.538673400878906,0.41988474130630493
2014-10-21,22.696012496948242,15.766500473022461,26.77349853515625,100.0294418334961,38.21996307373047,0.43780815601348877
2014-10-22,22.811187744140625,15.648500442504883,27.005388259887695,99.14697265625,37.794166564941406,0.42753201723098755
2014-10-23,23.218727111816406,15.659000396728516,27.55078125,99.3859634399414,38.33918762207031,0.437091201543808
2014-10-24,23.305110931396484,14.352999687194824,27.314411163330078,99.32466888427734,39.284461975097656,0.4416317641735077
2014-10-27,23.280752182006836,14.498499870300293,27.363178253173828,99.19599151611328,39.09710693359375,0.4418707489967346
2014-10-28,23.641767501831055,14.779500007629395,27.814023971557617,100.25615692138672,39.591033935546875,0.45238587260246277
2014-10-29,23.774662017822266,14.706000328063965,27.78963851928711,100.17034149169922,39.70174789428711,0.44951823353767395
2014-10-30,23.694927215576172,14.953499794006348,27.880207061767578,100.71576690673828,39.21633529663086,0.44665035605430603
2014-10-31,23.920841217041016,15.27299976348877,28.25839614868164,100.74640655517578,39.98278045654297,0.4669634997844696
2014-11-03,24.230928421020508,15.28600025177002,28.05437469482422,100.72188568115234,40.40006637573242,0.47484979033470154
2014-11-04,24.053741455078125,15.14050006866455,28.075273513793945,99.67399597167969,40.51077651977539,0.48106324672698975
2014-11-05,24.111326217651367,14.826000213623047,27.665233612060547,99.16535186767578,40.75773620605469,0.48106324672698975
2014-11-06,24.180280685424805,14.831999778747559,27.4532470703125,99.6219253540039,41.473087310791016,0.4832141101360321
2014-11-07,24.249248504638672,14.993000030517578,27.459714889526367,99.99830627441406,41.456058502197266,0.47293800115585327
2014-11-10,24.20920753479004,15.255499839782715,27.7786922454834,100.87445068359375,41.6348876953125,0.4784344732761383
2014-11-11,24.40273666381836,15.600500106811523,27.93096351623535,100.75720977783203,41.617855072021484,0.47269901633262634
2014-11-12,24.747528076171875,15.575499534606934,27.779685974121094,99.90576934814453,41.54120635986328,0.46959230303764343
2014-11-13,25.096782684326172,15.824000358581543,27.689619064331055,100.44258117675781,42.248043060302734,0.46720239520072937
2014-11-14,25.399309158325195,16.391000747680664,27.62741470336914,101.28787994384766,42.22249984741211,0.47293800115585327
2014-11-17,25.35704803466797,16.15250015258789,27.201950073242188,101.28787994384766,42.120304107666016,0.4707871377468109
2014-11-18,25.68627166748047,16.24650001525879,27.095956802368164,99.88721466064453,41.76893615722656,0.4820191264152527
2014-11-19,25.50831413269043,16.32699966430664,27.229816436767578,99.60340118408203,41.32331085205078,0.48021918535232544
2014-11-20,25.873132705688477,16.527000427246094,27.05863380432129,99.1159896850586,41.73465347290039,0.48813891410827637
2014-11-21,25.90872573852539,16.631500244140625,27.164627075195312,99.28874206542969,41.11764144897461,0.4907790422439575
2014-11-24,26.389209747314453,16.781999588012695,27.243749618530273,100.04766082763672,40.783424377441406,0.4938986599445343
2014-11-25,26.16008758544922,16.75200080871582,27.33083152770996,99.8070297241211,40.68058776855469,0.4936586618423462
2014-11-26,26.47152328491211,16.678499221801758,27.256187438964844,99.92425537109375,40.920536041259766,0.5020582675933838
2014-11-28,26.455949783325195,16.93199920654297,27.323368072509766,100.05998229980469,40.97195816040039,0.5032580494880676
2014-12-01,25.5972957611084,16.299999237060547,26.854110717773438,99.67129516601562,41.666114807128906,0.4938986599445343
2014-12-02,25.499418258666992,16.315500259399414,26.801362991333008,100.3685073852539,41.52898406982422,0.49461856484413147
2014-12-03,25.788604736328125,15.824999809265137,26.72075080871582,101.51000213623047,41.20335388183594,0.5073381662368774
2014-12-04,25.690717697143555,15.846500396728516,26.999916076660156,101.2199935913086,41.85465621948242,0.5027782320976257
2014-12-05,25.581727981567383,15.631500244140625,26.278364181518555,100.73870086669922,41.49470901489258,0.5056580305099487
2014-12-08,25.00334930419922,15.331999778747559,26.410234451293945,99.86872863769531,40.8776969909668,0.4991782605648041
2014-12-09,25.385963439941406,15.625,26.677953720092773,100.5659408569336,40.783424377441406,0.49749860167503357
2014-12-10,24.90325164794922,15.291999816894531,26.27637481689453,99.03575134277344,40.192115783691406,0.48645901679992676
2014-12-11,24.82984161376953,15.368000030517578,26.478904724121094,99.38130950927734,40.42348861694336,0.4862188994884491
2014-12-12,24.4094181060791,15.366000175476074,25.951427459716797,95.87054443359375,40.23496627807617,0.4710996448993683
2014-12-15,24.07573699951172,15.303500175476074,25.66927719116211,94.43907165527344,39.9949951171875,0.4696597158908844
2014-12-16,23.746511459350586,14.753000259399414,24.78948402404785,93.42105102539062,38.70096206665039,0.46437975764274597
2014-12-17,24.33822250366211,14.944000244140625,25.202011108398438,93.74186706542969,39.198028564453125,0.4833390414714813
2014-12-18,25.0589656829834,14.886500358581543,25.60856819152832,97.28961944580078,40.72343826293945,0.4852590560913086
2014-12-19,24.865432739257812,14.994999885559082,25.878276824951172,97.8017578125,40.843421936035156,0.4900587201118469
2014-12-22,25.123472213745117,15.32699966430664,26.488359451293945,99.60960388183594,41.11764144897461,0.4986984431743622
2014-12-23,25.034496307373047,15.314499855041504,26.810321807861328,100.10318756103516,41.52042007446289,0.4955785572528839
2014-12-24,24.91659927368164,15.15149974822998,26.718759536743164,99.84405517578125,41.25475311279297,0.4936586618423462
2014-12-26,25.35704803466797,15.454500198364258,26.947166442871094,100.1649169921875,41.03194046020508,0.49413877725601196
